area,fhir_path,concept_display,ehi_join_table,ehi_join_column,epic_local_system,epic_local_code,epic_local_display,target_system,target_code,target_display,anchor_method,ehi_verified,confidence,notes,system_class
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.893,HCVABB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1081,HCVABB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1080,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1082,HCVABB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.361,HCVABB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.360,HCVABB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1190,HCVABB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1353,HCVABB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1473,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1474,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1095,HCVABB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1486,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1487,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1516,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1537,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1547,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1552,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1548,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1549,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1550,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1551,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hepatitis C antibody,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,64768,HEPATITIS C ANTIBODY,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1541,HCVAB,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 64768 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
medication,Medication.code,nortriptyline 10 MG capsule,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,5674,nortriptyline 10 MG capsule,http://www.whocc.no/atc,N06AA10,,answer-key,yes,high,WHO ATC coding the reference carries on Medication.code for MEDICATION_ID 5674 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,nortriptyline 10 MG capsule,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,5674,nortriptyline 10 MG capsule,urn:oid:2.16.840.1.113883.6.253,15185,,answer-key,yes,high,FDB/NDDF drug code coding the reference carries on Medication.code for MEDICATION_ID 5674 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,nortriptyline 10 MG capsule,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,5674,nortriptyline 10 MG capsule,urn:oid:2.16.840.1.113883.6.68,58200060100105,,answer-key,yes,high,NDC (11-digit) coding the reference carries on Medication.code for MEDICATION_ID 5674 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,nortriptyline 10 MG capsule,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,5674,nortriptyline 10 MG capsule,urn:oid:2.16.840.1.113883.6.162,03053,,answer-key,yes,high,GCN_SEQNO drug code coding the reference carries on Medication.code for MEDICATION_ID 5674 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,163915,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,http://www.whocc.no/atc,J05AE30,,answer-key,yes,high,WHO ATC coding the reference carries on Medication.code for MEDICATION_ID 163915 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,163915,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,urn:oid:2.16.840.1.113883.6.253,219459,,answer-key,yes,high,FDB/NDDF drug code coding the reference carries on Medication.code for MEDICATION_ID 163915 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,163915,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,urn:oid:2.16.840.1.113883.6.68,1299000255B720,,answer-key,yes,high,NDC (11-digit) coding the reference carries on Medication.code for MEDICATION_ID 163915 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,163915,Paxlovid (300/100) 20 x 150 MG & 10 x 100MG tablet,urn:oid:2.16.840.1.113883.6.162,33352,,answer-key,yes,high,GCN_SEQNO drug code coding the reference carries on Medication.code for MEDICATION_ID 163915 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,27838,sodium chloride,http://www.whocc.no/atc,B05BB01,,answer-key,yes,high,WHO ATC coding the reference carries on Medication.code for MEDICATION_ID 27838 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,27838,sodium chloride,urn:oid:2.16.840.1.113883.6.253,64888,,answer-key,yes,high,FDB/NDDF drug code coding the reference carries on Medication.code for MEDICATION_ID 27838 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,27838,sodium chloride,urn:oid:2.16.840.1.113883.6.68,79750010002021,,answer-key,yes,high,NDC (11-digit) coding the reference carries on Medication.code for MEDICATION_ID 27838 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,sodium chloride,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,27838,sodium chloride,urn:oid:2.16.840.1.113883.6.162,28522,,answer-key,yes,high,GCN_SEQNO drug code coding the reference carries on Medication.code for MEDICATION_ID 27838 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,FreeStyle Libre 3 Reader Devi Device,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,170050,FreeStyle Libre 3 Reader Devi Device,urn:oid:2.16.840.1.113883.6.253,225056,,answer-key,yes,high,FDB/NDDF drug code coding the reference carries on Medication.code for MEDICATION_ID 170050 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,FreeStyle Libre 3 Reader Devi Device,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,170050,FreeStyle Libre 3 Reader Devi Device,urn:oid:2.16.840.1.113883.6.68,97202012026200,,answer-key,yes,high,NDC (11-digit) coding the reference carries on Medication.code for MEDICATION_ID 170050 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,FreeStyle Libre 3 Reader Devi Device,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,170050,FreeStyle Libre 3 Reader Devi Device,urn:oid:2.16.840.1.113883.6.162,15054,,answer-key,yes,high,GCN_SEQNO drug code coding the reference carries on Medication.code for MEDICATION_ID 170050 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,cyclobenzaprine 5 MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,35184,cyclobenzaprine 5 MG tablet,http://www.whocc.no/atc,M03BX08,,answer-key,yes,high,WHO ATC coding the reference carries on Medication.code for MEDICATION_ID 35184 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,cyclobenzaprine 5 MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,35184,cyclobenzaprine 5 MG tablet,urn:oid:2.16.840.1.113883.6.253,80777,,answer-key,yes,high,FDB/NDDF drug code coding the reference carries on Medication.code for MEDICATION_ID 35184 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,cyclobenzaprine 5 MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,35184,cyclobenzaprine 5 MG tablet,urn:oid:2.16.840.1.113883.6.68,75100050100303,,answer-key,yes,high,NDC (11-digit) coding the reference carries on Medication.code for MEDICATION_ID 35184 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,cyclobenzaprine 5 MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,35184,cyclobenzaprine 5 MG tablet,urn:oid:2.16.840.1.113883.6.162,36845,,answer-key,yes,high,GCN_SEQNO drug code coding the reference carries on Medication.code for MEDICATION_ID 35184 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,FreeStyle Libre 3 Sensor Misc,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,163506,FreeStyle Libre 3 Sensor Misc,urn:oid:2.16.840.1.113883.6.253,219069,,answer-key,yes,high,FDB/NDDF drug code coding the reference carries on Medication.code for MEDICATION_ID 163506 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,FreeStyle Libre 3 Sensor Misc,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,163506,FreeStyle Libre 3 Sensor Misc,urn:oid:2.16.840.1.113883.6.68,97202012046300,,answer-key,yes,high,NDC (11-digit) coding the reference carries on Medication.code for MEDICATION_ID 163506 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,FreeStyle Libre 3 Sensor Misc,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,163506,FreeStyle Libre 3 Sensor Misc,urn:oid:2.16.840.1.113883.6.162,15056,,answer-key,yes,high,GCN_SEQNO drug code coding the reference carries on Medication.code for MEDICATION_ID 163506 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,lisinopril 10 MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,10449,lisinopril 10 MG tablet,http://www.whocc.no/atc,C09AA03,,answer-key,yes,high,WHO ATC coding the reference carries on Medication.code for MEDICATION_ID 10449 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,lisinopril 10 MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,10449,lisinopril 10 MG tablet,urn:oid:2.16.840.1.113883.6.253,28360,,answer-key,yes,high,FDB/NDDF drug code coding the reference carries on Medication.code for MEDICATION_ID 10449 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,lisinopril 10 MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,10449,lisinopril 10 MG tablet,urn:oid:2.16.840.1.113883.6.68,36100030000310,,answer-key,yes,high,NDC (11-digit) coding the reference carries on Medication.code for MEDICATION_ID 10449 (same concept/anchor as the RxNorm rows),epic-instance-oid
medication,Medication.code,lisinopril 10 MG tablet,ORDER_MED,MEDICATION_ID,ORDER_MED.MEDICATION_ID,10449,lisinopril 10 MG tablet,urn:oid:2.16.840.1.113883.6.162,01213,,answer-key,yes,high,GCN_SEQNO drug code coding the reference carries on Medication.code for MEDICATION_ID 10449 (same concept/anchor as the RxNorm rows),epic-instance-oid
other,DocumentReference.type,Telephone Encounter,HNO_INFO,IP_NOTE_TYPE_C_NAME,urn:oid:1.2.840.114350.1.13.283.2.7.4.737880.5010,36,Telephone Encounter,urn:oid:1.2.840.114350.1.13.283.2.7.4.737880.5010,36,Telephone Encounter,answer-key,yes,high,"Epic note-type OID the reference carries on DocumentReference.type for note type ""Telephone Encounter"" (anchored on HNO_INFO.IP_NOTE_TYPE_C_NAME, same concept as the LOINC note-type rows)",epic-instance-oid
other,DocumentReference.type,Telephone Encounter,HNO_INFO,IP_NOTE_TYPE_C_NAME,urn:oid:1.2.840.114350.1.13.283.2.7.4.737880.5010,36,Telephone Encounter,urn:oid:1.2.840.114350.1.72.727879.69848980,36,Telephone Encounter,answer-key,yes,high,"Epic note-type OID the reference carries on DocumentReference.type for note type ""Telephone Encounter"" (anchored on HNO_INFO.IP_NOTE_TYPE_C_NAME, same concept as the LOINC note-type rows)",epic-instance-oid
