area,fhir_path,concept_display,ehi_join_table,ehi_join_column,epic_local_system,epic_local_code,epic_local_display,target_system,target_code,target_display,anchor_method,ehi_verified,confidence,notes,system_class
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.833,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1078,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.893,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1081,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1080,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1082,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.361,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.360,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1190,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1353,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1208,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1473,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1474,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1095,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1486,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1487,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.210700,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.210500,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.210200,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1516,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1537,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1547,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1552,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1548,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1549,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1550,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1551,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Basic metabolic panel,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,678,BASIC METABOLIC PANEL,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.1541,BASIC,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 678 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.102,GLYCO,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.103,GLYCO,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.106,GLYCO,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.107,GLYA1C,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.108,XHGA1C,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.116,GLYCO,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.127,GLYCO,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.128,GLYA1C,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.129,GLYCO,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.133,GLYA1C,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.144,HGBAP,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.93,GLYLMW,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.140,GLYCO,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.141,GLYCO,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.130,GLYA1C,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.138,GLYA1C,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.137,GLYCO,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.143,GLYCO,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.131,GLYCO,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.104,GLYLMW,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
lab,DiagnosticReport.code,Hemoglobin A1c,ORDER_PROC,PROC_ID,ORDER_PROC.PROC_ID,828,HEMOGLOBIN A1C,urn:oid:1.2.840.114350.1.13.283.2.7.5.737384.105,GLYLMW,,answer-key,yes,high,Epic-instance OID coding the reference carries on DR.code for PROC_ID 828 (concept-determined; identical across all reports of this order); same anchor as the LOINC/CPT row,epic-instance-oid
